region,category,price_value
54,,1197.0
54,,153.0
54,,910.0
54,,1187.0
54,,1187.0
54,,920.0
54,детское,1613.0
54,,157.0
54,,694.0
54,детское,1878.0
54,детское,682.0
54,,1136.0
54,,1197.0
54,,2560.0
54,молоко,179.0
54,,920.0
54,,153.0
54,,920.0
54,,1058.0
54,,157.0
54,,157.0
54,,761.0
54,,143.0
54,,1821.0
54,,207.0
54,,692.0
54,йогурт,920.0
54,,847.0
54,,142.0
54,,4424.0
54,,1197.0
54,,920.0
54,,1309.0
54,,150.0
54,,6827.0
54,,680.0
54,,1197.0
54,,3509.0
54,,1197.0
54,,1387.0
54,детское,201.0
54,,647.0
54,,680.0
54,,989.0
54,,1617.0
54,,180.0
54,,1889.0
54,,157.0
54,,166.0
54,,3639.0
54,,648.0
54,,1968.0
54,,702.0
54,,166.0
54,,878.0
54,детское,594.0
54,,551.0
54,,753.0
54,,1669.0
54,,510.0
54,йогурт,78.0
54,,1197.0
54,,98.0
54,детское,232.0
54,напиток,1454.0
54,,1477.0
54,,579.0
54,,1584.0
54,,648.0
54,,1821.0
54,,1889.0
54,детское,514.0
54,,936.0
54,,177.0
54,,880.0
54,,508.0
54,,3509.0
54,,170.0
54,,166.0
54,,1068.0
54,,668.0
54,,3507.0
54,,187.0
54,,518.0
54,,1484.0
54,,194.0
54,,2714.0
54,,184.0
54,,200.0
54,,1470.0
54,детское,2564.0
54,напиток,5168.0
54,,456.0
54,детское,916.0
54,,761.0
54,,1208.0
54,,320.0
54,,1226.0
54,,1979.0
54,творог,64.0
54,детское,514.0
54,,464.0
54,,201.0
54,,184.0
54,,2139.0
54,,2134.0
54,напиток,1454.0
54,,1296.0
54,,1529.0
54,,2019.0
54,детское,667.0
54,,1581.0
54,,485.0
54,,312.0
54,,166.0
54,,514.0
54,,609.0
54,молоко,609.0
54,,755.0
54,молоко,881.0
54,,666.0
54,молоко,942.0
54,молоко,2097.0
54,молоко,2762.0
54,молоко,1503.0
54,молоко,431.0
54,,719.0
54,,3218.0
54,детское,2618.0
54,молоко,728.0
54,,838.0
54,сливки,1317.0
54,молоко,598.0
54,,4651.0
54,,1147.0
54,молоко,624.0
54,молоко,644.0
54,сыр,569.0
54,,4979.0
54,молоко,837.0
54,детское,5912.0
54,молоко,12662.0
54,молоко,990.0
54,,583.0
54,,6164.0
54,молоко,2822.0
54,молоко,3317.0
54,,3544.0
54,,6389.0
54,молоко,990.0
54,сыр,478.0
54,молоко,752.0
54,,5396.0
54,,755.0
54,молоко,3119.0
54,,4257.0
54,йогурт,3132.0
54,молоко,990.0
54,,3089.0
54,,2725.0
54,,601.0
54,,3459.0
54,молоко,1061.0
54,молоко,2033.0
54,сливки,3975.0
54,,1746.0
54,молоко,1360.0
54,молоко,7425.0
54,молоко,684.0
54,,1091.0
54,,819.0
54,молоко,3291.0
54,молоко,3935.0
54,сливки,7952.0
54,,792.0
54,молоко,2594.0
54,молоко,794.0
54,,3466.0
54,молоко,5445.0
54,молоко,1413.0
54,,4554.0
54,,4240.0
54,,2103.0
54,молоко,2242.0
54,молоко,791.0
54,,442.0
54,,640.0
54,сливки,1099.0
54,сливки,919.0
54,,1584.0
54,,941.0
54,сливки,8109.0
54,,3616.0
54,,904.0
54,,3713.0
54,молоко,1735.0
54,молоко,743.0
54,,2465.0
54,,5445.0
54,,8425.0
54,молоко,2673.0
54,напиток,1117.0
54,,3459.0
54,,4176.0
54,детское,823.0
54,сливки,6185.0
54,,711.0
54,,901.0
54,молоко,7866.0
54,,756.0
54,,903.0
54,,517.0
54,,1584.0
54,детское,1029.0
54,,1296.0
54,,3167.0
54,,2977.0
54,,2226.0
54,,1729.0
54,,361.0
54,детское,1604.0
54,,2118.0
54,молоко,3624.0
54,молоко,1391.0
54,,1306.0
54,,2056.0
54,,5839.0
54,,3100.0
54,,408.0
54,молоко,476.0
54,,1094.0
54,молоко,2317.0
54,молоко,645.0
54,молоко,1307.0
54,,408.0
54,молоко,897.0
54,,408.0
54,,555.0
54,молоко,663.0
54,,382.0
54,молоко,644.0
54,,408.0
54,молоко,665.0
54,молоко,693.0
54,молоко,745.0
54,молоко,439.0
54,,408.0
54,молоко,1481.0
54,молоко,2005.0
54,молоко,442.0
54,молоко,483.0
54,молоко,954.0
54,молоко,899.0
54,молоко,2114.0
54,молоко,663.0
54,молоко,1346.0
54,молоко,1093.0
54,,1465.0
54,молоко,3312.0
54,молоко,1312.0
54,молоко,811.0
54,молоко,1770.0
54,молоко,2327.0
54,,548.0
54,молоко,1302.0
54,молоко,4415.0
54,молоко,4594.0
54,,548.0
54,молоко,959.0
54,молоко,1101.0
54,молоко,370.0
54,,954.0
54,молоко,1338.0
54,молоко,1129.0
54,,689.0
54,молоко,1105.0
54,,1094.0
54,молоко,891.0
54,,802.0
54,молоко,701.0
54,,688.0
54,молоко,3505.0
54,,1094.0
54,,2831.0
54,,689.0
54,,1094.0
54,молоко,1381.0
54,,548.0
54,,689.0
54,,548.0
54,,1094.0
54,,1094.0
54,,548.0
54,,954.0
54,,689.0
54,,2089.0
54,молоко,540.0
54,молоко,1033.0
54,,2089.0
54,,954.0
54,,954.0
54,молоко,2505.0
54,,741.0
54,,2089.0
54,молоко,847.0
54,,2089.0
54,молоко,735.0
54,молоко,1497.0
54,,954.0
54,молоко,1188.0
54,,2089.0
54,,954.0
54,молоко,2267.0
54,,1454.0
54,молоко,419.0
54,молоко,959.0
54,молоко,3515.0
54,молоко,1101.0
54,,603.0
54,,316.0
54,молоко,1081.0
54,молоко,644.0
54,сливки,1002.0
54,,412.0
54,молоко,285.0
54,,1280.0
54,,463.0
54,,723.0
54,,723.0
54,,425.0
54,,448.0
54,молоко,980.0
54,молоко,784.0
54,десерт,371.0
54,,772.0
54,молоко,1337.0
54,,481.0
54,,990.0
54,,494.0
54,сыр,52.0
54,,792.0
54,молоко,752.0
54,молоко,1157.0
54,,877.0
54,,870.0
54,,782.0
54,сыр,104.0
54,,767.0
54,,980.0
54,молоко,519.0
54,,1218.0
54,,742.0
54,сметана,662.0
54,,717.0
54,молоко,639.0
54,,723.0
54,,1149.0
54,,583.0
54,,58.0
54,,222.0
54,,792.0
54,,459.0
54,,792.0
54,,660.0
54,молоко,761.0
54,,692.0
54,,991.0
54,,1336.0
54,,300.0
54,,880.0
54,,792.0
54,,122.0
54,,262.0
54,десерт,382.0
54,,6881.0
54,,1188.0
54,,705.0
54,десерт,2712.0
54,,1601.0
54,молоко,1188.0
54,,1176.0
54,,177.0
54,,94.0
54,,683.0
54,,534.0
54,,446.0
54,,188.0
54,,148.0
54,,2736.0
54,,1983.0
54,,2746.0
54,,528.0
54,,2746.0
54,,1723.0
54,,1786.0
54,,1203.0
54,,1989.0
54,,386.0
54,,991.0
54,,488.0
54,,528.0
54,,365.0
54,,860.0
54,,2606.0
47,сыр,1140.0
47,сметана,260.0
47,,413.0
47,молоко,426.0
47,,3594.0
47,молоко,2112.0
47,,204.0
47,молоко,118.0
47,простокваша,109.0
47,кефир,119.0
47,сыр,701.0
47,сыр,143.0
47,,442.0
47,,177.0
47,молоко,115.0
47,,197.0
47,,841.0
47,творог,98.0
47,йогурт,104.0
47,,865.0
47,,396.0
47,,1970.0
47,йогурт,85.0
47,,74.0
47,сыр,172.0
47,сыр,6929.0
47,молоко,4336.0
47,йогурт,98.0
47,молоко,1093.0
47,сливки,183.0
47,сыр,152.0
47,сливки,114.0
47,,2572.0
47,простокваша,65.0
47,молоко,1385.0
47,сыр,124.0
47,масло,3287.0
47,йогурт,74.0
47,напиток,159.0
47,сливки,266.0
47,творог,68.0
47,масло,300.0
47,напиток,1729.0
47,молоко,693.0
47,сливки,1889.0
47,напиток,203.0
47,сыр,186.0
47,молоко,2506.0
47,сыр,759.0
47,молоко,7200.0
47,сыр,172.0
47,сметана,134.0
47,творог,153.0
47,сыр,102.0
47,простокваша,168.0
47,,1298.0
47,,124.0
47,молоко,2011.0
47,сыр,252.0
47,молоко,2236.0
47,напиток,159.0
47,йогурт,90.0
47,йогурт,88.0
47,сыр,316.0
47,,1257.0
47,сыр,1530.0
47,напиток,2734.0
47,молоко,4974.0
47,молоко,2152.0
47,кефир,673.0
47,молоко,7039.0
47,молоко,146.0
47,молоко,1238.0
47,молоко,3093.0
47,сливки,1139.0
47,молоко,1089.0
47,сыр,1421.0
47,йогурт,68.0
47,сливки,207.0
47,молоко,1331.0
47,молоко,911.0
47,молоко,843.0
47,сливки,395.0
47,напиток,2667.0
47,напиток,203.0
47,сливки,2064.0
47,молоко,4010.0
47,молоко,1351.0
47,сыр,128.0
47,сметана,157.0
47,молоко,915.0
47,простокваша,247.0
47,молоко,8613.0
47,сыр,435.0
47,напиток,4531.0
47,,1040.0
47,молоко,145.0
47,молоко,1144.0
47,сыр,217.0
47,,653.0
47,,2198.0
47,молоко,1018.0
47,йогурт,58.0
47,сливки,1485.0
47,йогурт,128.0
47,напиток,854.0
47,молоко,395.0
47,,128.0
47,молоко,912.0
47,йогурт,5041.0
47,сыр,549.0
47,молоко,390.0
47,йогурт,446.0
47,сливки,2277.0
47,,1929.0
47,сыр,2698.0
47,напиток,1071.0
47,напиток,871.0
47,сыр,380.0
47,напиток,3267.0
47,сыр,886.0
47,,689.0
47,напиток,949.0
47,сыр,431.0
47,напиток,1371.0
47,сыр,784.0
47,сливки,990.0
47,сыр,592.0
47,,71.0
47,напиток,846.0
47,молоко,583.0
47,,1449.0
47,молоко,1979.0
47,молоко,624.0
47,,811.0
47,сыр,369.0
47,молоко,1433.0
47,молоко,459.0
47,масло,1004.0
47,молоко,782.0
47,молоко,2144.0
47,молоко,1188.0
47,,1901.0
47,,1741.0
47,сыр,461.0
47,молоко,419.0
47,,718.0
47,,707.0
47,сыр,604.0
47,напиток,2067.0
47,напиток,379.0
47,,316.0
47,йогурт,254.0
47,,256.0
47,сметана,703.0
47,сыр,687.0
47,сыр,890.0
47,,534.0
47,напиток,1720.0
47,сыр,837.0
47,молоко,1376.0
47,масло,450.0
47,,1460.0
47,,863.0
47,молоко,68.0
47,сыр,668.0
47,сыр,668.0
47,,2168.0
47,сыр,751.0
47,сыр,519.0
47,,372.0
47,молоко,782.0
47,творог,337.0
47,сыр,1871.0
47,сыр,350.0
47,напиток,642.0
47,,545.0
47,напиток,776.0
47,,678.0
47,напиток,738.0
47,,932.0
47,масло,1139.0
47,,1970.0
47,молоко,1431.0
47,творог,416.0
47,сыр,1535.0
47,сыр,817.0
47,молоко,1407.0
47,молоко,772.0
47,,604.0
47,сыр,455.0
47,напиток,584.0
47,сыр,673.0
47,молоко,851.0
47,масло,547.0
47,напиток,641.0
47,масло,1182.0
47,молоко,446.0
47,молоко,1046.0
47,,1669.0
47,молоко,671.0
47,,1713.0
47,творог,395.0
47,,426.0
47,,494.0
47,сыр,642.0
47,творог,250.0
47,простокваша,98.0
47,молоко,108.0
47,молоко,108.0
47,молоко,127.0
47,молоко,96.0
47,молоко,98.0
47,простокваша,220.0
47,молоко,153.0
47,молоко,88.0
47,молоко,146.0
47,молоко,245.0
47,молоко,148.0
47,молоко,54.0
47,молоко,217.0
47,молоко,167.0
47,молоко,54.0
47,молоко,183.0
47,молоко,175.0
47,простокваша,165.0
47,молоко,860.0
47,молоко,193.0
47,простокваша,168.0
47,простокваша,165.0
47,молоко,558.0
47,молоко,148.0
47,молоко,2769.0
47,молоко,3151.0
47,молоко,754.0
47,молоко,68.0
47,молоко,1891.0
47,молоко,94.0
47,молоко,2005.0
47,молоко,2387.0
47,молоко,494.0
47,молоко,1084.0
47,молоко,74.0
47,молоко,263.0
47,молоко,172.0
47,молоко,800.0
47,молоко,1591.0
47,молоко,177.0
47,молоко,3584.0
47,молоко,197.0
47,молоко,545.0
47,молоко,4413.0
47,детское,1686.0
47,молоко,2665.0
47,,770.0
47,,790.0
47,молоко,919.0
47,молоко,1404.0
47,детское,1686.0
47,молоко,400.0
47,молоко,2866.0
47,сливки,1493.0
47,молоко,3079.0
47,молоко,2755.0
47,молоко,796.0
47,напиток,288.0
47,детское,3060.0
47,детское,3060.0
47,детское,3163.0
47,детское,3163.0
47,напиток,603.0
47,,1428.0
47,молоко,879.0
47,молоко,153.0
47,детское,3163.0
47,молоко,542.0
47,молоко,1562.0
47,молоко,1933.0
47,молоко,180.0
47,детское,3060.0
47,молоко,796.0
47,молоко,1031.0
47,детское,4538.0
47,молоко,1131.0
47,детское,4538.0
47,детское,4538.0
47,молоко,1793.0
47,молоко,588.0
47,детское,5912.0
47,молоко,233.0
47,молоко,980.0
47,молоко,149.0
47,детское,5912.0
47,молоко,588.0
47,молоко,2534.0
47,детское,5912.0
47,молоко,525.0
47,детское,8867.0
47,детское,8867.0
47,детское,8867.0
47,напиток,589.0
47,молоко,1794.0
47,молоко,2097.0
47,молоко,6366.0
47,молоко,207.0
47,молоко,693.0
47,молоко,644.0
47,молоко,1820.0
47,молоко,1172.0
47,молоко,1284.0
47,молоко,1562.0
47,молоко,663.0
47,молоко,538.0
47,молоко,738.0
47,молоко,5168.0
47,молоко,778.0
47,молоко,584.0
47,молоко,439.0
47,молоко,1047.0
47,кефир,118.0
47,молоко,1812.0
47,,8954.0
47,молоко,622.0
47,молоко,1952.0
47,молоко,1040.0
47,молоко,88.0
47,молоко,719.0
47,молоко,2386.0
47,напиток,565.0
47,,74.0
47,молоко,177.0
47,напиток,183.0
47,молоко,262.0
47,молоко,5762.0
47,напиток,823.0
47,молоко,3277.0
47,молоко,165.0
47,молоко,2945.0
47,молоко,678.0
47,молоко,1544.0
47,молоко,1574.0
47,напиток,911.0
47,молоко,2869.0
47,молоко,911.0
47,напиток,806.0
47,молоко,1749.0
47,напиток,872.0
47,ряженка,157.0
47,молоко,5351.0
47,напиток,333.0
47,молоко,237.0
47,молоко,3160.0
47,молоко,1335.0
47,молоко,447.0
47,молоко,2080.0
47,напиток,255.0
47,молоко,3029.0
47,молоко,1248.0
47,молоко,2396.0
47,йогурт,138.0
47,молоко,1183.0
47,молоко,4584.0
47,молоко,2243.0
47,молоко,557.0
47,молоко,459.0
47,напиток,255.0
47,молоко,1607.0
47,молоко,3120.0
47,напиток,157.0
47,молоко,879.0
47,напиток,255.0
47,молоко,896.0
47,молоко,340.0
47,молоко,367.0
47,молоко,1351.0
47,молоко,1445.0
47,молоко,512.0
47,молоко,944.0
47,молоко,492.0
47,молоко,616.0
47,молоко,756.0
47,молоко,183.0
47,молоко,1546.0
47,молоко,1238.0
47,,1183.0
47,напиток,255.0
47,молоко,796.0
47,молоко,1426.0
47,молоко,671.0
47,молоко,898.0
47,,4072.0
47,молоко,445.0
47,сыр,1421.0
47,молоко,2208.0
47,,1010.0
47,молоко,348.0
47,молоко,1081.0
47,молоко,743.0
47,молоко,2836.0
47,молоко,430.0
47,молоко,971.0
47,сыр,1247.0
47,молоко,6059.0
47,молоко,1619.0
47,сыр,1197.0
47,молоко,1183.0
47,молоко,1356.0
47,молоко,2317.0
47,сыр,1332.0
47,молоко,849.0
47,,1187.0
47,молоко,1342.0
47,молоко,848.0
47,молоко,794.0
47,молоко,274.0
47,молоко,584.0
47,молоко,760.0
47,молоко,891.0
47,,697.0
47,молоко,5480.0
47,молоко,4396.0
47,молоко,2327.0
47,молоко,529.0
47,сливки,125.0
47,сливки,256.0
47,простокваша,138.0
47,сливки,162.0
47,сливки,158.0
47,сливки,1129.0
47,простокваша,177.0
47,сливки,477.0
47,сливки,627.0
47,сливки,213.0
47,сливки,641.0
47,сливки,253.0
47,сливки,838.0
47,сливки,855.0
47,сливки,628.0
47,сливки,1980.0
47,сливки,94.0
47,сливки,2531.0
47,сливки,588.0
47,сливки,418.0
47,сливки,828.0
47,сливки,571.0
47,сливки,993.0
47,сливки,919.0
47,сливки,626.0
47,сливки,377.0
47,сливки,1568.0
47,сливки,634.0
47,сливки,1001.0
47,сливки,702.0
47,сливки,777.0
47,сливки,819.0
47,сливки,2115.0
47,сливки,541.0
47,сливки,1554.0
47,сливки,802.0
47,сливки,6632.0
47,сливки,921.0
47,сливки,2129.0
47,сливки,583.0
47,,649.0
47,сливки,942.0
47,сливки,2828.0
47,сливки,819.0
47,сливки,6433.0
47,сливки,659.0
47,сливки,757.0
47,сливки,626.0
47,сливки,956.0
47,сливки,1385.0
47,сливки,1440.0
47,сливки,919.0
47,,886.0
47,сливки,1930.0
47,сливки,347.0
47,сливки,752.0
47,сливки,2228.0
47,сливки,781.0
47,сливки,910.0
47,сливки,848.0
47,сливки,6185.0
47,сливки,1013.0
47,сливки,7168.0
47,сливки,1243.0
47,сливки,3029.0
47,сливки,6912.0
47,сливки,8109.0
47,сливки,509.0
47,сливки,1257.0
47,,755.0
47,сливки,1481.0
47,сливки,817.0
47,сливки,2574.0
47,,601.0
47,сливки,6730.0
47,сливки,7640.0
47,,719.0
47,сливки,1693.0
47,сливки,1245.0
47,сливки,2901.0
47,,1092.0
47,,1028.0
47,,5727.0
47,сливки,2198.0
47,сливки,3416.0
47,,10753.0
47,сливки,414.0
47,,2193.0
47,,5396.0
47,сливки,9602.0
47,сливки,1307.0
47,сливки,2168.0
47,сливки,1091.0
47,сливки,492.0
47,,2896.0
47,сливки,808.0
47,сливки,1048.0
47,,6389.0
47,сливки,2092.0
47,сливки,700.0
47,сыр,128.0
47,,5727.0
47,сливки,488.0
47,сливки,7952.0
47,масло,406.0
47,напиток,586.0
47,сливки,977.0
47,сливки,413.0
47,сливки,2228.0
47,,8425.0
47,сливки,1011.0
47,,838.0
47,сливки,731.0
47,,2888.0
47,сливки,517.0
47,сливки,6367.0
47,,561.0
47,сливки,5405.0
47,сливки,910.0
47,сливки,6367.0
47,сливки,504.0
47,сливки,1661.0
47,сливки,3975.0
47,сливки,1013.0
47,масло,381.0
47,сливки,1931.0
47,,2839.0
47,сливки,1724.0
47,,583.0
47,сливки,673.0
47,сливки,7731.0
47,сливки,1709.0
47,сливки,910.0
47,масло,416.0
47,сливки,858.0
47,,2725.0
47,масло,646.0
47,сливки,926.0
47,,3218.0
47,сливки,910.0
47,сливки,819.0
47,сливки,814.0
47,сливки,1513.0
47,сливки,910.0
47,сливки,342.0
47,,755.0
47,сливки,1697.0
47,сливки,1235.0
47,масло,177.0
47,сливки,1037.0
47,сливки,8641.0
47,сливки,338.0
47,,5632.0
47,сливки,1099.0
47,сливки,358.0
47,,2725.0
47,,88.0
47,,2022.0
47,сливки,792.0
47,масло,1009.0
47,сливки,620.0
47,сливки,153.0
47,сливки,2546.0
47,сливки,1368.0
47,сливки,1910.0
47,сливки,1179.0
47,масло,901.0
47,сливки,1209.0
47,сливки,910.0
47,масло,901.0
47,сливки,157.0
47,,4240.0
47,сливки,2651.0
47,сливки,646.0
47,сливки,2252.0
47,сливки,1368.0
47,,2035.0
47,сливки,1366.0
47,,4966.0
47,сливки,1910.0
47,масло,596.0
47,сливки,520.0
47,сливки,178.0
47,сливки,423.0
47,сливки,2651.0
47,сливки,2651.0
47,сливки,5275.0
47,,633.0
47,творог,118.0
47,сливки,336.0
47,творог,118.0
47,сливки,2092.0
47,сливки,409.0
47,сливки,7668.0
47,,9845.0
47,сливки,7451.0
47,сливки,1303.0
47,сливки,452.0
47,сливки,6185.0
47,сливки,775.0
47,,649.0
47,сливки,478.0
47,сливки,2095.0
47,сливки,485.0
47,сливки,1508.0
47,сливки,469.0
47,сливки,919.0
47,сливки,307.0
47,сливки,469.0
47,сливки,517.0
47,сливки,1717.0
47,,1178.0
47,сливки,2356.0
47,сливки,875.0
47,сливки,307.0
47,сливки,2651.0
47,сливки,296.0
47,,197.0
47,сливки,486.0
47,сливки,1950.0
47,,1242.0
47,сливки,347.0
47,кефир,98.0
47,кефир,108.0
47,кефир,54.0
47,кефир,207.0
47,,114.0
47,кефир,538.0
47,кефир,3817.0
47,,94.0
47,,49.0
47,,58.0
47,кефир,3090.0
47,йогурт,55.0
47,кефир,3856.0
47,кефир,978.0
47,молоко,138.0
47,кефир,296.0
47,кефир,574.0
47,йогурт,168.0
47,кефир,346.0
47,кефир,815.0
47,йогурт,85.0
47,кефир,3170.0
47,кефир,2356.0
47,напиток,187.0
47,кефир,758.0
47,йогурт,78.0
47,кефир,1369.0
47,кефир,1014.0
47,йогурт,168.0
47,напиток,187.0
47,кефир,1371.0
47,кефир,3367.0
47,напиток,39.0
47,кефир,1371.0
47,кефир,3856.0
47,кефир,2526.0
47,кефир,1330.0
47,йогурт,75.0
47,напиток,187.0
47,кефир,1230.0
47,напиток,187.0
47,напиток,39.0
47,йогурт,168.0
47,кефир,523.0
47,напиток,39.0
47,кефир,1465.0
47,кефир,1230.0
47,кефир,641.0
47,сыр,316.0
47,кефир,1254.0
47,,108.0
47,сыр,276.0
47,напиток,39.0
47,кефир,7712.0
47,кефир,4304.0
47,кефир,1146.0
47,йогурт,1186.0
47,напиток,39.0
47,напиток,217.0
47,кефир,2079.0
47,йогурт,167.0
47,кефир,3048.0
47,кефир,2847.0
47,напиток,217.0
47,кефир,508.0
47,кефир,1465.0
47,сыр,64.0
47,кефир,4366.0
47,кефир,1051.0
47,кефир,1535.0
47,кефир,4896.0
47,кефир,3048.0
47,йогурт,2145.0
47,йогурт,78.0
47,йогурт,79.0
47,кефир,1213.0
47,напиток,39.0
47,кефир,3299.0
47,напиток,39.0
47,йогурт,106.0
47,кефир,767.0
47,йогурт,128.0
47,кефир,451.0
47,кефир,7712.0
47,кефир,1327.0
47,кефир,3048.0
47,кефир,1074.0
47,кефир,352.0
47,кефир,12127.0
47,,157.0
47,кефир,3048.0
47,кефир,792.0
47,кефир,1123.0
47,кефир,3433.0
47,кефир,731.0
47,кефир,1284.0
47,кефир,7712.0
47,кефир,1634.0
47,кефир,792.0
47,кефир,1180.0
47,,436.0
47,кефир,792.0
47,кефир,1681.0
47,,218.0
47,кефир,4637.0
47,кефир,792.0
47,кефир,2004.0
47,кефир,792.0
47,кефир,1979.0
47,кефир,1452.0
47,кефир,970.0
47,,1148.0
47,кефир,792.0
47,кефир,118.0
47,кефир,792.0
47,кефир,1348.0
47,кефир,1007.0
47,кефир,792.0
47,йогурт,152.0
47,кефир,396.0
47,кефир,792.0
47,кефир,5678.0
47,кефир,792.0
47,,718.0
47,кефир,792.0
47,кефир,395.0
47,кефир,477.0
47,кефир,792.0
47,кефир,446.0
47,,1421.0
47,кефир,829.0
47,кефир,693.0
47,кефир,792.0
47,,911.0
47,кефир,1551.0
47,,1208.0
47,кефир,1004.0
47,,592.0
47,кефир,792.0
47,,1134.0
47,кефир,594.0
47,кефир,2217.0
47,,2974.0
47,кефир,792.0
47,кефир,329.0
47,,10780.0
47,йогурт,21901.0
47,,437.0
47,кефир,3650.0
47,кефир,1430.0
47,кефир,432.0
47,кефир,392.0
47,кефир,1811.0
47,,343.0
47,кефир,792.0
47,кефир,5703.0
47,кефир,3948.0
47,кефир,2905.0
47,кефир,623.0
47,кефир,1236.0
47,кефир,6930.0
47,кефир,1725.0
47,,9456.0
47,,540.0
47,,512.0
47,кефир,792.0
47,,2262.0
47,кефир,1279.0
47,,828.0
47,кефир,693.0
47,кефир,5732.0
47,,1090.0
47,кефир,828.0
47,кефир,1241.0
47,кефир,1279.0
47,,955.0
47,кефир,396.0
47,,1338.0
47,,1041.0
47,,507.0
47,,207.0
47,,896.0
47,кефир,1673.0
47,кефир,792.0
47,,4080.0
47,,4242.0
47,кефир,981.0
47,кефир,703.0
47,,492.0
47,йогурт,9214.0
47,,2246.0
47,,737.0
47,,732.0
47,детское,4575.0
47,,1124.0
47,,1613.0
47,,769.0
47,,548.0
47,,413.0
47,кефир,1575.0
47,,3318.0
47,,7420.0
47,,6177.0
47,,732.0
47,,957.0
47,,4660.0
47,,335.0
47,кефир,792.0
47,,2596.0
47,,3720.0
47,,197.0
47,,934.0
47,кефир,2242.0
47,кефир,693.0
47,кефир,360.0
47,кефир,1822.0
47,детское,4231.0
47,,197.0
47,ряженка,78.0
47,ряженка,58.0
47,ряженка,58.0
47,ряженка,84.0
47,,275.0
47,,527.0
47,ряженка,515.0
47,,49.0
47,йогурт,446.0
47,сметана,105.0
47,,485.0
47,,1238.0
47,,1031.0
47,,279.0
47,,1605.0
47,,3843.0
47,,1223.0
47,,995.0
47,,1119.0
47,йогурт,4880.0
47,,1286.0
47,,1094.0
47,,2149.0
47,,1188.0
47,,1386.0
47,,772.0
47,,490.0
47,йогурт,5534.0
47,йогурт,4375.0
47,йогурт,3988.0
47,йогурт,3932.0
47,йогурт,3005.0
47,йогурт,5172.0
47,йогурт,4926.0
47,йогурт,4980.0
47,йогурт,5071.0
47,йогурт,5122.0
47,йогурт,4948.0
47,йогурт,5146.0
47,йогурт,5152.0
47,йогурт,7900.0
47,сыр,1802.0
47,йогурт,2792.0
47,йогурт,4462.0
47,йогурт,5023.0
47,йогурт,4847.0
47,йогурт,4728.0
47,,574.0
47,йогурт,3414.0
47,,1316.0
47,йогурт,3082.0
47,йогурт,3900.0
47,йогурт,3567.0
47,йогурт,5303.0
47,йогурт,3069.0
47,йогурт,4585.0
47,йогурт,4574.0
47,йогурт,3480.0
47,,2273.0
47,йогурт,4529.0
47,йогурт,4819.0
47,йогурт,4942.0
47,йогурт,3701.0
47,йогурт,4389.0
47,йогурт,4013.0
47,йогурт,3629.0
47,йогурт,4643.0
47,йогурт,5061.0
47,йогурт,4051.0
47,йогурт,3690.0
47,йогурт,4960.0
47,йогурт,5214.0
47,йогурт,5227.0
47,йогурт,4993.0
47,йогурт,6119.0
47,йогурт,4928.0
47,йогурт,3060.0
47,йогурт,4774.0
47,йогурт,5164.0
47,йогурт,5544.0
47,йогурт,2839.0
47,йогурт,4739.0
47,йогурт,5137.0
47,йогурт,4435.0
47,йогурт,2917.0
47,йогурт,4703.0
47,йогурт,5071.0
47,йогурт,4419.0
47,йогурт,6043.0
47,йогурт,5093.0
47,йогурт,4994.0
47,йогурт,5867.0
47,йогурт,4430.0
47,йогурт,5325.0
47,йогурт,5126.0
47,йогурт,3822.0
47,йогурт,4497.0
47,йогурт,4154.0
47,йогурт,4289.0
47,йогурт,3867.0
47,йогурт,4253.0
47,йогурт,4288.0
47,йогурт,7199.0
47,йогурт,5208.0
47,йогурт,7722.0
47,йогурт,4131.0
47,йогурт,6131.0
47,йогурт,5241.0
47,йогурт,4308.0
47,йогурт,7236.0
47,йогурт,5094.0
47,йогурт,5268.0
47,йогурт,7026.0
47,йогурт,7049.0
47,йогурт,5297.0
47,йогурт,4602.0
47,йогурт,7270.0
47,йогурт,5082.0
47,йогурт,6927.0
47,йогурт,6481.0
47,йогурт,4328.0
47,йогурт,5543.0
47,йогурт,4340.0
47,йогурт,4861.0
47,йогурт,6301.0
47,йогурт,5403.0
47,йогурт,4603.0
47,йогурт,4421.0
47,йогурт,7955.0
47,йогурт,7486.0
47,йогурт,6928.0
47,йогурт,8495.0
47,йогурт,8330.0
47,йогурт,5966.0
47,йогурт,5756.0
47,йогурт,5846.0
47,йогурт,6125.0
47,йогурт,7811.0
47,йогурт,9048.0
47,простокваша,633.0
47,простокваша,521.0
47,простокваша,505.0
47,простокваша,396.0
47,йогурт,262.0
47,простокваша,1640.0
47,йогурт,413.0
47,йогурт,446.0
47,простокваша,6868.0
47,простокваша,2662.0
47,простокваша,3213.0
47,простокваша,2762.0
47,кефир,4372.0
47,простокваша,594.0
47,,544.0
47,простокваша,45.0
47,йогурт,3480.0
47,,2522.0
47,творог,98.0
47,,336.0
47,простокваша,396.0
47,,3186.0
47,,2644.0
47,йогурт,1970.0
47,йогурт,551.0
47,йогурт,3849.0
47,,2522.0
47,йогурт,673.0
47,йогурт,2346.0
47,йогурт,4764.0
47,,2405.0
47,,13445.0
47,простокваша,1068.0
47,йогурт,749.0
47,йогурт,7999.0
47,,207.0
47,йогурт,1119.0
47,йогурт,4308.0
47,,143.0
47,простокваша,2920.0
47,,271.0
47,сыр,916.0
